season,week,event_id,date,home_team,away_team,home_score,away_score
2024,7,2024_07_NYJ_PIT,2024-10-20,PIT,NYJ,37,15
2024,7,2024_07_BAL_TB,2024-10-21,TB,BAL,31,41
2024,7,2024_07_LAC_ARI,2024-10-21,ARI,LAC,17,15
2024,8,2024_08_MIN_LA,2024-10-24,LA,MIN,30,20
2024,8,2024_08_PHI_CIN,2024-10-27,CIN,PHI,17,37
2024,8,2024_08_BAL_CLE,2024-10-27,CLE,BAL,29,24
2024,8,2024_08_TEN_DET,2024-10-27,DET,TEN,52,14
2024,8,2024_08_IND_HOU,2024-10-27,HOU,IND,23,20
2024,8,2024_08_GB_JAX,2024-10-27,JAX,GB,27,30
2024,8,2024_08_ARI_MIA,2024-10-27,MIA,ARI,27,28
2024,8,2024_08_NYJ_NE,2024-10-27,NE,NYJ,25,22
2024,8,2024_08_ATL_TB,2024-10-27,TB,ATL,26,31
2024,8,2024_08_NO_LAC,2024-10-27,LAC,NO,26,8
2024,8,2024_08_BUF_SEA,2024-10-27,SEA,BUF,10,31
2024,8,2024_08_CAR_DEN,2024-10-27,DEN,CAR,28,14
2024,8,2024_08_KC_LV,2024-10-27,LV,KC,20,27
2024,8,2024_08_CHI_WAS,2024-10-27,WAS,CHI,18,15
2024,8,2024_08_DAL_SF,2024-10-27,SF,DAL,30,24
2024,8,2024_08_NYG_PIT,2024-10-28,PIT,NYG,26,18
2024,9,2024_09_HOU_NYJ,2024-10-31,NYJ,HOU,21,13
2024,9,2024_09_DAL_ATL,2024-11-03,ATL,DAL,27,21
2024,9,2024_09_DEN_BAL,2024-11-03,BAL,DEN,41,10
2024,9,2024_09_MIA_BUF,2024-11-03,BUF,MIA,30,27
2024,9,2024_09_NO_CAR,2024-11-03,CAR,NO,23,22
2024,9,2024_09_LV_CIN,2024-11-03,CIN,LV,41,24
2024,9,2024_09_LAC_CLE,2024-11-03,CLE,LAC,10,27
2024,9,2024_09_WAS_NYG,2024-11-03,NYG,WAS,22,27
2024,9,2024_09_NE_TEN,2024-11-03,TEN,NE,20,17
2024,9,2024_09_CHI_ARI,2024-11-03,ARI,CHI,29,9
2024,9,2024_09_JAX_PHI,2024-11-03,PHI,JAX,28,23
2024,9,2024_09_DET_GB,2024-11-03,GB,DET,14,24
2024,9,2024_09_LA_SEA,2024-11-03,SEA,LA,20,26
2024,9,2024_09_IND_MIN,2024-11-03,MIN,IND,21,13
2024,9,2024_09_TB_KC,2024-11-04,KC,TB,30,24
2024,10,2024_10_CIN_BAL,2024-11-07,BAL,CIN,35,34
2024,10,2024_10_NYG_CAR,2024-11-10,CAR,NYG,20,17
2024,10,2024_10_NE_CHI,2024-11-10,CHI,NE,3,19
2024,10,2024_10_BUF_IND,2024-11-10,IND,BUF,20,30
2024,10,2024_10_MIN_JAX,2024-11-10,JAX,MIN,7,12
2024,10,2024_10_DEN_KC,2024-11-10,KC,DEN,16,14
2024,10,2024_10_ATL_NO,2024-11-10,NO,ATL,20,17
2024,10,2024_10_SF_TB,2024-11-10,TB,SF,20,23
2024,10,2024_10_PIT_WAS,2024-11-10,WAS,PIT,27,28
2024,10,2024_10_TEN_LAC,2024-11-10,LAC,TEN,27,17
2024,10,2024_10_NYJ_ARI,2024-11-10,ARI,NYJ,31,6
2024,10,2024_10_PHI_DAL,2024-11-10,DAL,PHI,6,34
2024,10,2024_10_DET_HOU,2024-11-10,HOU,DET,23,26
2024,10,2024_10_MIA_LA,2024-11-11,LA,MIA,15,23
2024,11,2024_11_WAS_PHI,2024-11-14,PHI,WAS,26,18
2024,11,2024_11_GB_CHI,2024-11-17,CHI,GB,19,20
2024,11,2024_11_JAX_DET,2024-11-17,DET,JAX,52,6
2024,11,2024_11_LV_MIA,2024-11-17,MIA,LV,34,19
2024,11,2024_11_LA_NE,2024-11-17,NE,LA,22,28
2024,11,2024_11_CLE_NO,2024-11-17,NO,CLE,35,14
2024,11,2024_11_IND_NYJ,2024-11-17,NYJ,IND,27,28
2024,11,2024_11_BAL_PIT,2024-11-17,PIT,BAL,18,16
2024,11,2024_11_MIN_TEN,2024-11-17,TEN,MIN,13,23
2024,11,2024_11_ATL_DEN,2024-11-17,DEN,ATL,38,6
2024,11,2024_11_SEA_SF,2024-11-17,SF,SEA,17,20
2024,11,2024_11_KC_BUF,2024-11-17,BUF,KC,30,21
2024,11,2024_11_CIN_LAC,2024-11-17,LAC,CIN,34,27
2024,11,2024_11_HOU_DAL,2024-11-18,DAL,HOU,10,34
2024,12,2024_12_PIT_CLE,2024-11-21,CLE,PIT,24,19
2024,12,2024_12_KC_CAR,2024-11-24,CAR,KC,27,30
2024,12,2024_12_MIN_CHI,2024-11-24,CHI,MIN,27,30
2024,12,2024_12_TEN_HOU,2024-11-24,HOU,TEN,27,32
2024,12,2024_12_DET_IND,2024-11-24,IND,DET,6,24
2024,12,2024_12_NE_MIA,2024-11-24,MIA,NE,34,15
2024,12,2024_12_TB_NYG,2024-11-24,NYG,TB,7,30
2024,12,2024_12_DAL_WAS,2024-11-24,WAS,DAL,26,34
2024,12,2024_12_DEN_LV,2024-11-24,LV,DEN,19,29
2024,12,2024_12_SF_GB,2024-11-24,GB,SF,38,10
2024,12,2024_12_ARI_SEA,2024-11-24,SEA,ARI,16,6
2024,12,2024_12_PHI_LA,2024-11-24,LA,PHI,20,37
2024,12,2024_12_BAL_LAC,2024-11-25,LAC,BAL,23,30
2024,13,2024_13_CHI_DET,2024-11-28,DET,CHI,23,20
2024,13,2024_13_NYG_DAL,2024-11-28,DAL,NYG,27,20
2024,13,2024_13_MIA_GB,2024-11-28,GB,MIA,30,17
2024,13,2024_13_LV_KC,2024-11-29,KC,LV,19,17
2024,13,2024_13_LAC_ATL,2024-12-01,ATL,LAC,13,17
2024,13,2024_13_PIT_CIN,2024-12-01,CIN,PIT,38,44
2024,13,2024_13_HOU_JAX,2024-12-01,JAX,HOU,20,23
2024,13,2024_13_ARI_MIN,2024-12-01,MIN,ARI,23,22
2024,13,2024_13_IND_NE,2024-12-01,NE,IND,24,25
2024,13,2024_13_SEA_NYJ,2024-12-01,NYJ,SEA,21,26
2024,13,2024_13_TEN_WAS,2024-12-01,WAS,TEN,42,19
2024,13,2024_13_TB_CAR,2024-12-01,CAR,TB,23,26
2024,13,2024_13_LA_NO,2024-12-01,NO,LA,14,21
2024,13,2024_13_PHI_BAL,2024-12-01,BAL,PHI,19,24
2024,13,2024_13_SF_BUF,2024-12-01,BUF,SF,35,10
2024,13,2024_13_CLE_DEN,2024-12-02,DEN,CLE,41,32
2024,14,2024_14_GB_DET,2024-12-05,DET,GB,34,31
2024,14,2024_14_NYJ_MIA,2024-12-08,MIA,NYJ,32,26
2024,14,2024_14_ATL_MIN,2024-12-08,MIN,ATL,42,21
2024,14,2024_14_NO_NYG,2024-12-08,NYG,NO,11,14
2024,14,2024_14_CAR_PHI,2024-12-08,PHI,CAR,22,16
2024,14,2024_14_CLE_PIT,2024-12-08,PIT,CLE,27,14
2024,14,2024_14_LV_TB,2024-12-08,TB,LV,28,13
2024,14,2024_14_JAX_TEN,2024-12-08,TEN,JAX,6,10
2024,14,2024_14_SEA_ARI,2024-12-08,ARI,SEA,18,30
2024,14,2024_14_BUF_LA,2024-12-08,LA,BUF,44,42
2024,14,2024_14_CHI_SF,2024-12-08,SF,CHI,38,13
2024,14,2024_14_LAC_KC,2024-12-08,KC,LAC,19,17
2024,14,2024_14_CIN_DAL,2024-12-09,DAL,CIN,20,27
2024,15,2024_15_LA_SF,2024-12-12,SF,LA,6,12
2024,15,2024_15_DAL_CAR,2024-12-15,CAR,DAL,14,30
2024,15,2024_15_KC_CLE,2024-12-15,CLE,KC,7,21
2024,15,2024_15_MIA_HOU,2024-12-15,HOU,MIA,20,12
2024,15,2024_15_NYJ_JAX,2024-12-15,JAX,NYJ,25,32
2024,15,2024_15_WAS_NO,2024-12-15,NO,WAS,19,20
2024,15,2024_15_BAL_NYG,2024-12-15,NYG,BAL,14,35
2024,15,2024_15_CIN_TEN,2024-12-15,TEN,CIN,27,37
2024,15,2024_15_NE_ARI,2024-12-15,ARI,NE,30,17
2024,15,2024_15_IND_DEN,2024-12-15,DEN,IND,31,13
2024,15,2024_15_BUF_DET,2024-12-15,DET,BUF,42,48
2024,15,2024_15_TB_LAC,2024-12-15,LAC,TB,17,40
2024,15,2024_15_PIT_PHI,2024-12-15,PHI,PIT,27,13
2024,15,2024_15_GB_SEA,2024-12-15,SEA,GB,13,30
2024,15,2024_15_CHI_MIN,2024-12-16,MIN,CHI,30,12
2024,15,2024_15_ATL_LV,2024-12-16,LV,ATL,9,15
2024,16,2024_16_DEN_LAC,2024-12-19,LAC,DEN,34,27
2024,16,2024_16_HOU_KC,2024-12-21,KC,HOU,27,19
2024,16,2024_16_PIT_BAL,2024-12-21,BAL,PIT,34,17
2024,16,2024_16_NYG_ATL,2024-12-22,ATL,NYG,34,7
2024,16,2024_16_ARI_CAR,2024-12-22,CAR,ARI,36,30
2024,16,2024_16_DET_CHI,2024-12-22,CHI,DET,17,34
2024,16,2024_16_CLE_CIN,2024-12-22,CIN,CLE,24,6
2024,16,2024_16_TEN_IND,2024-12-22,IND,TEN,38,30
2024,16,2024_16_LA_NYJ,2024-12-22,NYJ,LA,9,19
2024,16,2024_16_PHI_WAS,2024-12-22,WAS,PHI,36,33
2024,16,2024_16_MIN_SEA,2024-12-22,SEA,MIN,24,27
2024,16,2024_16_NE_BUF,2024-12-22,BUF,NE,24,21
2024,16,2024_16_JAX_LV,2024-12-22,LV,JAX,19,14
2024,16,2024_16_SF_MIA,2024-12-22,MIA,SF,29,17
2024,16,2024_16_TB_DAL,2024-12-22,DAL,TB,26,24
2024,16,2024_16_NO_GB,2024-12-23,GB,NO,34,0
2024,17,2024_17_KC_PIT,2024-12-25,PIT,KC,10,29
2024,17,2024_17_BAL_HOU,2024-12-25,HOU,BAL,2,31
2024,17,2024_17_SEA_CHI,2024-12-26,CHI,SEA,3,6
2024,17,2024_17_LAC_NE,2024-12-28,NE,LAC,7,40
2024,17,2024_17_DEN_CIN,2024-12-28,CIN,DEN,30,24
2024,17,2024_17_ARI_LA,2024-12-28,LA,ARI,13,9
2024,17,2024_17_NYJ_BUF,2024-12-29,BUF,NYJ,40,14
2024,17,2024_17_TEN_JAX,2024-12-29,JAX,TEN,20,13
2024,17,2024_17_LV_NO,2024-12-29,NO,LV,10,25
2024,17,2024_17_IND_NYG,2024-12-29,NYG,IND,45,33
2024,17,2024_17_DAL_PHI,2024-12-29,PHI,DAL,41,7
2024,17,2024_17_CAR_TB,2024-12-29,TB,CAR,48,14
2024,17,2024_17_MIA_CLE,2024-12-29,CLE,MIA,3,20
2024,17,2024_17_GB_MIN,2024-12-29,MIN,GB,27,25
2024,17,2024_17_ATL_WAS,2024-12-29,WAS,ATL,30,24
2024,17,2024_17_DET_SF,2024-12-30,SF,DET,34,40
2024,18,2024_18_CLE_BAL,2025-01-04,BAL,CLE,35,10
2024,18,2024_18_CIN_PIT,2025-01-04,PIT,CIN,17,19
2024,18,2024_18_CAR_ATL,2025-01-05,ATL,CAR,38,44
2024,18,2024_18_WAS_DAL,2025-01-05,DAL,WAS,19,23
2024,18,2024_18_CHI_GB,2025-01-05,GB,CHI,22,24
2024,18,2024_18_JAX_IND,2025-01-05,IND,JAX,26,23
2024,18,2024_18_BUF_NE,2025-01-05,NE,BUF,23,16
2024,18,2024_18_NYG_PHI,2025-01-05,PHI,NYG,20,13
2024,18,2024_18_NO_TB,2025-01-05,TB,NO,27,19
2024,18,2024_18_HOU_TEN,2025-01-05,TEN,HOU,14,23
2024,18,2024_18_SF_ARI,2025-01-05,ARI,SF,47,24
2024,18,2024_18_KC_DEN,2025-01-05,DEN,KC,38,0
2024,18,2024_18_SEA_LA,2025-01-05,LA,SEA,25,30
2024,18,2024_18_LAC_LV,2025-01-05,LV,LAC,20,34
2024,18,2024_18_MIA_NYJ,2025-01-05,NYJ,MIA,32,20
2024,18,2024_18_MIN_DET,2025-01-05,DET,MIN,31,9
2025,1,2025_01_DAL_PHI,2025-09-04,PHI,DAL,24,20
2025,1,2025_01_KC_LAC,2025-09-05,LAC,KC,27,21
2025,1,2025_01_TB_ATL,2025-09-07,ATL,TB,20,23
2025,1,2025_01_CIN_CLE,2025-09-07,CLE,CIN,16,17
2025,1,2025_01_MIA_IND,2025-09-07,IND,MIA,33,8
2025,1,2025_01_CAR_JAX,2025-09-07,JAX,CAR,26,10
2025,1,2025_01_LV_NE,2025-09-07,NE,LV,13,20
2025,1,2025_01_ARI_NO,2025-09-07,NO,ARI,13,20
2025,1,2025_01_PIT_NYJ,2025-09-07,NYJ,PIT,32,34
2025,1,2025_01_NYG_WAS,2025-09-07,WAS,NYG,21,6
2025,1,2025_01_TEN_DEN,2025-09-07,DEN,TEN,20,12
2025,1,2025_01_SF_SEA,2025-09-07,SEA,SF,13,17
2025,1,2025_01_DET_GB,2025-09-07,GB,DET,27,13
2025,1,2025_01_HOU_LA,2025-09-07,LA,HOU,14,9
2025,1,2025_01_BAL_BUF,2025-09-07,BUF,BAL,41,40
2025,1,2025_01_MIN_CHI,2025-09-08,CHI,MIN,24,27
2025,2,2025_02_WAS_GB,2025-09-11,GB,WAS,27,18
2025,2,2025_02_CLE_BAL,2025-09-14,BAL,CLE,41,17
2025,2,2025_02_JAX_CIN,2025-09-14,CIN,JAX,31,27
2025,2,2025_02_NYG_DAL,2025-09-14,DAL,NYG,40,37
2025,2,2025_02_CHI_DET,2025-09-14,DET,CHI,52,21
2025,2,2025_02_NE_MIA,2025-09-14,MIA,NE,27,33
2025,2,2025_02_SF_NO,2025-09-14,NO,SF,21,26
2025,2,2025_02_BUF_NYJ,2025-09-14,NYJ,BUF,10,30
2025,2,2025_02_SEA_PIT,2025-09-14,PIT,SEA,17,31
2025,2,2025_02_LA_TEN,2025-09-14,TEN,LA,19,33
2025,2,2025_02_CAR_ARI,2025-09-14,ARI,CAR,27,22
2025,2,2025_02_DEN_IND,2025-09-14,IND,DEN,29,28
2025,2,2025_02_PHI_KC,2025-09-14,KC,PHI,17,20
2025,2,2025_02_ATL_MIN,2025-09-14,MIN,ATL,6,22
2025,2,2025_02_TB_HOU,2025-09-15,HOU,TB,19,20
2025,2,2025_02_LAC_LV,2025-09-15,LV,LAC,9,20
2025,3,2025_03_MIA_BUF,2025-09-18,BUF,MIA,31,21
2025,3,2025_03_ATL_CAR,2025-09-21,CAR,ATL,30,0
2025,3,2025_03_GB_CLE,2025-09-21,CLE,GB,13,10
2025,3,2025_03_HOU_JAX,2025-09-21,JAX,HOU,17,10
2025,3,2025_03_CIN_MIN,2025-09-21,MIN,CIN,48,10
2025,3,2025_03_PIT_NE,2025-09-21,NE,PIT,14,21
2025,3,2025_03_LA_PHI,2025-09-21,PHI,LA,33,26
2025,3,2025_03_NYJ_TB,2025-09-21,TB,NYJ,29,27
2025,3,2025_03_IND_TEN,2025-09-21,TEN,IND,20,41
2025,3,2025_03_LV_WAS,2025-09-21,WAS,LV,41,24
2025,3,2025_03_DEN_LAC,2025-09-21,LAC,DEN,23,20
2025,3,2025_03_NO_SEA,2025-09-21,SEA,NO,44,13
2025,3,2025_03_DAL_CHI,2025-09-21,CHI,DAL,31,14
2025,3,2025_03_ARI_SF,2025-09-21,SF,ARI,16,15
2025,3,2025_03_KC_NYG,2025-09-21,NYG,KC,9,22
2025,3,2025_03_DET_BAL,2025-09-22,BAL,DET,30,38
2025,4,2025_04_SEA_ARI,2025-09-25,ARI,SEA,20,23
2025,4,2025_04_MIN_PIT,2025-09-28,PIT,MIN,24,21
2025,4,2025_04_WAS_ATL,2025-09-28,ATL,WAS,34,27
2025,4,2025_04_NO_BUF,2025-09-28,BUF,NO,31,19
2025,4,2025_04_CLE_DET,2025-09-28,DET,CLE,34,10
2025,4,2025_04_TEN_HOU,2025-09-28,HOU,TEN,26,0
2025,4,2025_04_CAR_NE,2025-09-28,NE,CAR,42,13
2025,4,2025_04_LAC_NYG,2025-09-28,NYG,LAC,21,18
2025,4,2025_04_PHI_TB,2025-09-28,TB,PHI,25,31
2025,4,2025_04_IND_LA,2025-09-28,LA,IND,27,20
2025,4,2025_04_JAX_SF,2025-09-28,SF,JAX,21,26
2025,4,2025_04_BAL_KC,2025-09-28,KC,BAL,37,20
2025,4,2025_04_CHI_LV,2025-09-28,LV,CHI,24,25
2025,4,2025_04_GB_DAL,2025-09-28,DAL,GB,40,40
2025,4,2025_04_NYJ_MIA,2025-09-29,MIA,NYJ,27,21
2025,4,2025_04_CIN_DEN,2025-09-29,DEN,CIN,28,3
2025,5,2025_05_SF_LA,2025-10-02,LA,SF,23,26
2025,5,2025_05_MIN_CLE,2025-10-05,CLE,MIN,17,21
2025,5,2025_05_HOU_BAL,2025-10-05,BAL,HOU,10,44
2025,5,2025_05_MIA_CAR,2025-10-05,CAR,MIA,27,24
2025,5,2025_05_LV_IND,2025-10-05,IND,LV,40,6
2025,5,2025_05_NYG_NO,2025-10-05,NO,NYG,26,14
2025,5,2025_05_DAL_NYJ,2025-10-05,NYJ,DAL,22,37
2025,5,2025_05_DEN_PHI,2025-10-05,PHI,DEN,17,21
2025,5,2025_05_TEN_ARI,2025-10-05,ARI,TEN,21,22
2025,5,2025_05_TB_SEA,2025-10-05,SEA,TB,35,38
2025,5,2025_05_DET_CIN,2025-10-05,CIN,DET,24,37
2025,5,2025_05_WAS_LAC,2025-10-05,LAC,WAS,10,27
2025,5,2025_05_NE_BUF,2025-10-05,BUF,NE,20,23
2025,5,2025_05_KC_JAX,2025-10-06,JAX,KC,31,28
2025,6,2025_06_PHI_NYG,2025-10-09,NYG,PHI,34,17
2025,6,2025_06_DEN_NYJ,2025-10-12,NYJ,DEN,11,13
2025,6,2025_06_LA_BAL,2025-10-12,BAL,LA,3,17
2025,6,2025_06_DAL_CAR,2025-10-12,CAR,DAL,30,27
2025,6,2025_06_ARI_IND,2025-10-12,IND,ARI,31,27
2025,6,2025_06_SEA_JAX,2025-10-12,JAX,SEA,12,20
2025,6,2025_06_LAC_MIA,2025-10-12,MIA,LAC,27,29
2025,6,2025_06_NE_NO,2025-10-12,NO,NE,19,25
2025,6,2025_06_CLE_PIT,2025-10-12,PIT,CLE,23,9
2025,6,2025_06_TEN_LV,2025-10-12,LV,TEN,20,10
2025,6,2025_06_CIN_GB,2025-10-12,GB,CIN,27,18
2025,6,2025_06_SF_TB,2025-10-12,TB,SF,30,19
2025,6,2025_06_DET_KC,2025-10-12,KC,DET,30,17
2025,6,2025_06_BUF_ATL,2025-10-13,ATL,BUF,24,14
2025,6,2025_06_CHI_WAS,2025-10-13,WAS,CHI,24,25
2025,7,2025_07_PIT_CIN,2025-10-16,CIN,PIT,33,31
2025,7,2025_07_LA_JAX,2025-10-19,JAX,LA,7,35
2025,7,2025_07_NO_CHI,2025-10-19,CHI,NO,26,14
2025,7,2025_07_MIA_CLE,2025-10-19,CLE,MIA,31,6
2025,7,2025_07_LV_KC,2025-10-19,KC,LV,31,0
2025,7,2025_07_PHI_MIN,2025-10-19,MIN,PHI,22,28
2025,7,2025_07_CAR_NYJ,2025-10-19,NYJ,CAR,6,13
2025,7,2025_07_NE_TEN,2025-10-19,TEN,NE,13,31
2025,7,2025_07_NYG_DEN,2025-10-19,DEN,NYG,33,32
2025,7,2025_07_IND_LAC,2025-10-19,LAC,IND,24,38
2025,7,2025_07_GB_ARI,2025-10-19,ARI,GB,23,27
2025,7,2025_07_WAS_DAL,2025-10-19,DAL,WAS,44,22
2025,7,2025_07_ATL_SF,2025-10-19,SF,ATL,20,10
2025,7,2025_07_TB_DET,2025-10-20,DET,TB,24,9
2025,7,2025_07_HOU_SEA,2025-10-20,SEA,HOU,27,19
2025,8,2025_08_MIN_LAC,2025-10-23,LAC,MIN,37,10
2025,8,2025_08_MIA_ATL,2025-10-26,ATL,MIA,10,34
2025,8,2025_08_CHI_BAL,2025-10-26,BAL,CHI,30,16
2025,8,2025_08_BUF_CAR,2025-10-26,CAR,BUF,9,40
2025,8,2025_08_NYJ_CIN,2025-10-26,CIN,NYJ,38,39
2025,8,2025_08_SF_HOU,2025-10-26,HOU,SF,26,15
2025,8,2025_08_CLE_NE,2025-10-26,NE,CLE,32,13
2025,8,2025_08_NYG_PHI,2025-10-26,PHI,NYG,38,20
2025,8,2025_08_TB_NO,2025-10-26,NO,TB,3,23
2025,8,2025_08_DAL_DEN,2025-10-26,DEN,DAL,44,24
2025,8,2025_08_TEN_IND,2025-10-26,IND,TEN,38,14
2025,8,2025_08_GB_PIT,2025-10-26,PIT,GB,25,35
2025,8,2025_08_WAS_KC,2025-10-27,KC,WAS,28,7
2025,9,2025_09_BAL_MIA,2025-10-30,MIA,BAL,6,28
2025,9,2025_09_CHI_CIN,2025-11-02,CIN,CHI,42,47
2025,9,2025_09_MIN_DET,2025-11-02,DET,MIN,24,27
2025,9,2025_09_CAR_GB,2025-11-02,GB,CAR,13,16
2025,9,2025_09_DEN_HOU,2025-11-02,HOU,DEN,15,18
2025,9,2025_09_ATL_NE,2025-11-02,NE,ATL,24,23
2025,9,2025_09_SF_NYG,2025-11-02,NYG,SF,24,34
2025,9,2025_09_IND_PIT,2025-11-02,PIT,IND,27,20
2025,9,2025_09_LAC_TEN,2025-11-02,TEN,LAC,20,27
2025,9,2025_09_NO_LA,2025-11-02,LA,NO,34,10
2025,9,2025_09_JAX_LV,2025-11-02,LV,JAX,29,30
2025,9,2025_09_KC_BUF,2025-11-02,BUF,KC,28,21
2025,9,2025_09_SEA_WAS,2025-11-02,WAS,SEA,14,38
2025,9,2025_09_ARI_DAL,2025-11-03,DAL,ARI,17,27
2025,10,2025_10_LV_DEN,2025-11-06,DEN,LV,10,7
2025,10,2025_10_ATL_IND,2025-11-09,IND,ATL,31,25
2025,10,2025_10_NO_CAR,2025-11-09,CAR,NO,7,17
2025,10,2025_10_NYG_CHI,2025-11-09,CHI,NYG,24,20
2025,10,2025_10_JAX_HOU,2025-11-09,HOU,JAX,36,29
2025,10,2025_10_BUF_MIA,2025-11-09,MIA,BUF,30,13
2025,10,2025_10_BAL_MIN,2025-11-09,MIN,BAL,19,27
2025,10,2025_10_CLE_NYJ,2025-11-09,NYJ,CLE,27,20
2025,10,2025_10_NE_TB,2025-11-09,TB,NE,23,28
2025,10,2025_10_ARI_SEA,2025-11-09,SEA,ARI,44,22
2025,10,2025_10_LA_SF,2025-11-09,SF,LA,26,42
2025,10,2025_10_DET_WAS,2025-11-09,WAS,DET,22,44
2025,10,2025_10_PIT_LAC,2025-11-09,LAC,PIT,25,10
2025,10,2025_10_PHI_GB,2025-11-10,GB,PHI,7,10
2025,11,2025_11_NYJ_NE,2025-11-13,NE,NYJ,27,14
2025,11,2025_11_WAS_MIA,2025-11-16,MIA,WAS,16,13
2025,11,2025_11_CAR_ATL,2025-11-16,ATL,CAR,27,30
2025,11,2025_11_TB_BUF,2025-11-16,BUF,TB,44,32
2025,11,2025_11_LAC_JAX,2025-11-16,JAX,LAC,35,6
2025,11,2025_11_CHI_MIN,2025-11-16,MIN,CHI,17,19
2025,11,2025_11_GB_NYG,2025-11-16,NYG,GB,20,27
2025,11,2025_11_CIN_PIT,2025-11-16,PIT,CIN,34,12
2025,11,2025_11_HOU_TEN,2025-11-16,TEN,HOU,13,16
2025,11,2025_11_SF_ARI,2025-11-16,ARI,SF,22,41
2025,11,2025_11_SEA_LA,2025-11-16,LA,SEA,21,19
2025,11,2025_11_BAL_CLE,2025-11-16,CLE,BAL,16,23
2025,11,2025_11_KC_DEN,2025-11-16,DEN,KC,22,19
2025,11,2025_11_DET_PHI,2025-11-16,PHI,DET,16,9
2025,11,2025_11_DAL_LV,2025-11-17,LV,DAL,16,33
2025,12,2025_12_BUF_HOU,2025-11-20,HOU,BUF,23,19
2025,12,2025_12_NYJ_BAL,2025-11-23,BAL,NYJ,23,10
2025,12,2025_12_PIT_CHI,2025-11-23,CHI,PIT,31,28
2025,12,2025_12_NE_CIN,2025-11-23,CIN,NE,20,26
2025,12,2025_12_NYG_DET,2025-11-23,DET,NYG,34,27
2025,12,2025_12_MIN_GB,2025-11-23,GB,MIN,23,6
2025,12,2025_12_IND_KC,2025-11-23,KC,IND,23,20
2025,12,2025_12_SEA_TEN,2025-11-23,TEN,SEA,24,30
2025,12,2025_12_JAX_ARI,2025-11-23,ARI,JAX,24,27
2025,12,2025_12_CLE_LV,2025-11-23,LV,CLE,10,24
2025,12,2025_12_PHI_DAL,2025-11-23,DAL,PHI,24,21
2025,12,2025_12_ATL_NO,2025-11-23,NO,ATL,10,24
2025,12,2025_12_TB_LA,2025-11-23,LA,TB,34,7
2025,12,2025_12_CAR_SF,2025-11-24,SF,CAR,20,9
2025,13,2025_13_GB_DET,2025-11-27,DET,GB,24,31
2025,13,2025_13_KC_DAL,2025-11-27,DAL,KC,31,28
2025,13,2025_13_CIN_BAL,2025-11-27,BAL,CIN,14,32
2025,13,2025_13_CHI_PHI,2025-11-28,PHI,CHI,15,24
2025,13,2025_13_LA_CAR,2025-11-30,CAR,LA,31,28
2025,13,2025_13_SF_CLE,2025-11-30,CLE,SF,8,26
2025,13,2025_13_HOU_IND,2025-11-30,IND,HOU,16,20
2025,13,2025_13_NO_MIA,2025-11-30,MIA,NO,21,17
2025,13,2025_13_ATL_NYJ,2025-11-30,NYJ,ATL,27,24
2025,13,2025_13_ARI_TB,2025-11-30,TB,ARI,20,17
2025,13,2025_13_JAX_TEN,2025-11-30,TEN,JAX,3,25
2025,13,2025_13_MIN_SEA,2025-11-30,SEA,MIN,26,0
2025,13,2025_13_LV_LAC,2025-11-30,LAC,LV,31,14
2025,13,2025_13_BUF_PIT,2025-11-30,PIT,BUF,7,26
2025,13,2025_13_DEN_WAS,2025-11-30,WAS,DEN,26,27
2025,13,2025_13_NYG_NE,2025-12-01,NE,NYG,33,15
2025,14,2025_14_DAL_DET,2025-12-04,DET,DAL,44,30
2025,14,2025_14_SEA_ATL,2025-12-07,ATL,SEA,9,37
2025,14,2025_14_PIT_BAL,2025-12-07,BAL,PIT,22,27
2025,14,2025_14_CIN_BUF,2025-12-07,BUF,CIN,39,34
2025,14,2025_14_TEN_CLE,2025-12-07,CLE,TEN,29,31
2025,14,2025_14_IND_JAX,2025-12-07,JAX,IND,36,19
2025,14,2025_14_WAS_MIN,2025-12-07,MIN,WAS,31,0
2025,14,2025_14_MIA_NYJ,2025-12-07,NYJ,MIA,10,34
2025,14,2025_14_NO_TB,2025-12-07,TB,NO,20,24
2025,14,2025_14_DEN_LV,2025-12-07,LV,DEN,17,24
2025,14,2025_14_LA_ARI,2025-12-07,ARI,LA,17,45
2025,14,2025_14_CHI_GB,2025-12-07,GB,CHI,28,21
2025,14,2025_14_HOU_KC,2025-12-07,KC,HOU,10,20
2025,14,2025_14_PHI_LAC,2025-12-08,LAC,PHI,22,19
2025,15,2025_15_ATL_TB,2025-12-11,TB,ATL,28,29
2025,15,2025_15_CLE_CHI,2025-12-14,CHI,CLE,31,3
2025,15,2025_15_BAL_CIN,2025-12-14,CIN,BAL,0,24
2025,15,2025_15_ARI_HOU,2025-12-14,HOU,ARI,40,20
2025,15,2025_15_NYJ_JAX,2025-12-14,JAX,NYJ,48,20
2025,15,2025_15_LAC_KC,2025-12-14,KC,LAC,13,16
2025,15,2025_15_BUF_NE,2025-12-14,NE,BUF,31,35
2025,15,2025_15_WAS_NYG,2025-12-14,NYG,WAS,21,29
2025,15,2025_15_LV_PHI,2025-12-14,PHI,LV,31,0
2025,15,2025_15_GB_DEN,2025-12-14,DEN,GB,34,26
2025,15,2025_15_DET_LA,2025-12-14,LA,DET,41,34
2025,15,2025_15_CAR_NO,2025-12-14,NO,CAR,20,17
2025,15,2025_15_IND_SEA,2025-12-14,SEA,IND,18,16
